Date,Substation,Load (MW),Load_Time,Max_Voltage (kV),Max_Voltage_Time,Min_Voltage (kV),Min_Voltage_Time,Year,Month,Day,DayOfYear,DayOfWeek,Is_Irrigation,Is_Weekend
2024-02-14,Panchagarh,47.0,18:30:00,134.0,04:00:00,108.0,12:00:00,2024,2,14,45,2,1,0
2024-02-15,Panchagarh,43.0,18:30:00,134.0,21:00:00,107.0,13:00:00,2024,2,15,46,3,1,0
2024-02-16,Panchagarh,44.0,19:00:00,133.0,04:00:00,112.0,08:00:00,2024,2,16,47,4,1,1
2024-02-17,Panchagarh,46.0,18:30:00,134.0,04:00:00,117.0,08:00:00,2024,2,17,48,5,1,1
2024-02-18,Panchagarh,45.0,19:00:00,132.0,19:30:00,113.0,09:00:00,2024,2,18,49,6,1,0
2024-02-19,Panchagarh,47.0,18:30:00,135.0,05:00:00,115.0,08:00:00,2024,2,19,50,0,1,0
2024-02-20,Panchagarh,47.0,19:00:00,135.0,20:00:00,115.0,10:00:00,2024,2,20,51,1,1,0
2024-02-21,Panchagarh,45.0,18:30:00,134.0,21:00:00,108.0,08:00:00,2024,2,21,52,2,1,0
2024-02-22,Panchagarh,40.0,09:00:00,133.0,05:00:00,109.0,09:00:00,2024,2,22,53,3,1,0
2024-02-23,Panchagarh,42.0,18:30:00,134.0,05:00:00,117.0,08:00:00,2024,2,23,54,4,1,1
2024-02-24,Panchagarh,44.0,19:00:00,132.0,05:00:00,110.0,08:00:00,2024,2,24,55,5,1,1
2024-02-25,Panchagarh,46.0,18:30:00,135.0,05:00:00,111.0,08:00:00,2024,2,25,56,6,1,0
2024-02-26,Panchagarh,42.0,18:30:00,134.0,01:00:00,114.0,08:00:00,2024,2,26,57,0,1,0
2024-02-27,Panchagarh,42.0,18:30:00,136.0,05:00:00,115.0,13:00:00,2024,2,27,58,1,1,0
2024-02-28,Panchagarh,44.0,18:30:00,135.0,18:00:00,112.0,08:00:00,2024,2,28,59,2,1,0
2024-02-29,Panchagarh,44.0,18:30:00,132.0,03:00:00,108.0,09:00:00,2024,2,29,60,3,1,0
2024-03-01,Panchagarh,44.0,18:30:00,126.0,01:00:00,125.0,00:00:00,2024,3,1,61,4,1,1
2024-03-02,Panchagarh,42.0,18:30:00,135.0,20:00:00,119.0,07:00:00,2024,3,2,62,5,1,1
2024-03-03,Panchagarh,42.0,18:30:00,134.0,02:00:00,114.0,08:00:00,2024,3,3,63,6,1,0
2024-03-04,Panchagarh,40.0,08:00:00,132.0,03:00:00,114.0,07:00:00,2024,3,4,64,0,1,0
2024-03-05,Panchagarh,42.0,19:00:00,132.0,04:00:00,117.0,08:00:00,2024,3,5,65,1,1,0
2024-03-06,Panchagarh,48.0,19:00:00,132.0,21:00:00,114.0,07:00:00,2024,3,6,66,2,1,0
2024-03-08,Panchagarh,48.0,18:30:00,135.0,04:00:00,107.0,08:00:00,2024,3,8,68,4,1,1
2024-03-09,Panchagarh,48.0,19:00:00,134.0,04:00:00,113.0,09:00:00,2024,3,9,69,5,1,1
2024-03-10,Panchagarh,46.0,19:00:00,131.0,05:00:00,123.0,22:00:00,2024,3,10,70,6,1,0
2024-03-11,Panchagarh,47.0,19:00:00,133.0,22:00:00,105.0,08:00:00,2024,3,11,71,0,1,0
2024-03-12,Panchagarh,50.0,19:00:00,133.0,03:00:00,104.0,08:00:00,2024,3,12,72,1,1,0
2024-03-13,Panchagarh,50.0,19:00:00,133.0,03:00:00,104.0,08:00:00,2024,3,13,73,2,1,0
2024-03-14,Panchagarh,46.0,18:00:00,131.0,02:00:00,105.0,13:00:00,2024,3,14,74,3,1,0
2024-03-15,Panchagarh,50.0,19:00:00,130.0,23:00:00,107.0,08:00:00,2024,3,15,75,4,1,1
2024-03-16,Panchagarh,46.0,18:00:00,130.0,02:00:00,107.0,11:00:00,2024,3,16,76,5,1,1
2024-03-17,Panchagarh,48.0,19:30:00,130.0,02:00:00,116.0,09:00:00,2024,3,17,77,6,1,0
2024-03-19,Panchagarh,49.0,19:00:00,130.0,21:00:00,103.0,16:00:00,2024,3,19,79,1,1,0
2024-03-21,Panchagarh,31.0,16:00:00,136.0,06:00:00,126.0,17:00:00,2024,3,21,81,3,1,0
2024-03-22,Panchagarh,37.0,19:00:00,133.0,18:00:00,117.0,14:00:00,2024,3,22,82,4,1,1
2024-03-23,Panchagarh,38.0,19:00:00,134.0,06:00:00,121.0,04:00:00,2024,3,23,83,5,1,1
2024-03-25,Panchagarh,40.0,18:00:00,134.0,16:00:00,120.0,10:00:00,2024,3,25,85,0,1,0
2024-03-26,Panchagarh,43.0,18:00:00,138.0,23:00:00,116.0,09:00:00,2024,3,26,86,1,1,0
2024-03-31,Panchagarh,40.0,18:30:00,130.0,05:00:00,113.0,22:00:00,2024,3,31,91,6,1,0
2024-04-01,Panchagarh,50.0,18:00:00,131.0,19:00:00,108.0,12:00:00,2024,4,1,92,0,1,0
2024-04-05,Panchagarh,54.0,19:30:00,133.0,20:00:00,108.0,08:00:00,2024,4,5,96,4,1,1
2024-04-06,Panchagarh,48.0,17:00:00,134.0,00:00:00,108.0,09:00:00,2024,4,6,97,5,1,1
2024-04-07,Panchagarh,47.0,18:00:00,130.0,19:30:00,112.0,10:00:00,2024,4,7,98,6,1,0
2024-04-08,Panchagarh,47.0,18:00:00,133.0,00:00:00,107.0,14:00:00,2024,4,8,99,0,1,0
2024-04-09,Panchagarh,48.0,18:30:00,122.0,23:00:00,104.0,08:00:00,2024,4,9,100,1,1,0
2024-04-10,Panchagarh,56.0,19:30:00,127.0,23:00:00,101.0,09:00:00,2024,4,10,101,2,1,0
2024-04-11,Panchagarh,55.0,18:00:00,131.0,23:00:00,102.0,10:00:00,2024,4,11,102,3,1,0
2024-04-12,Panchagarh,45.0,08:00:00,134.0,00:00:00,121.0,07:00:00,2024,4,12,103,4,1,1
2024-04-13,Panchagarh,50.0,19:30:00,132.0,23:00:00,109.0,12:00:00,2024,4,13,104,5,1,1
2024-04-14,Panchagarh,51.0,19:00:00,132.0,23:00:00,115.0,12:00:00,2024,4,14,105,6,1,0
2024-04-15,Panchagarh,57.0,19:30:00,133.0,00:00:00,118.0,13:00:00,2024,4,15,106,0,1,0
2024-04-16,Panchagarh,60.0,19:00:00,127.0,00:00:00,109.0,12:00:00,2024,4,16,107,1,1,0
2024-04-17,Panchagarh,52.0,19:00:00,129.0,20:00:00,109.0,14:00:00,2024,4,17,108,2,1,0
2024-04-18,Panchagarh,50.0,19:30:00,129.0,20:00:00,109.0,14:00:00,2024,4,18,109,3,1,0
2024-04-19,Panchagarh,50.0,19:30:00,123.0,23:00:00,108.0,07:00:00,2024,4,19,110,4,1,1
2024-04-20,Panchagarh,49.0,18:30:00,135.0,06:00:00,111.0,12:00:00,2024,4,20,111,5,1,1
2024-04-21,Panchagarh,56.0,18:30:00,131.0,09:00:00,116.0,12:00:00,2024,4,21,112,6,1,0
2024-04-22,Panchagarh,58.0,19:00:00,136.0,04:00:00,110.0,19:00:00,2024,4,22,113,0,1,0
2024-04-23,Panchagarh,56.0,19:30:00,132.0,19:00:00,104.0,07:00:00,2024,4,23,114,1,1,0
2024-04-24,Panchagarh,58.0,21:00:00,132.0,19:30:00,115.0,16:00:00,2024,4,24,115,2,1,0
2024-04-25,Panchagarh,62.0,19:00:00,130.0,20:00:00,103.0,18:30:00,2024,4,25,116,3,1,0
2024-04-27,Panchagarh,56.0,20:00:00,133.0,18:00:00,127.0,12:00:00,2024,4,27,118,5,1,1
2024-04-28,Panchagarh,63.0,19:00:00,130.0,23:00:00,111.0,06:00:00,2024,4,28,119,6,1,0
2024-04-29,Panchagarh,49.0,20:00:00,131.0,12:00:00,117.0,05:00:00,2024,4,29,120,0,1,0
2024-04-30,Panchagarh,53.0,21:00:00,131.0,11:00:00,117.0,01:00:00,2024,4,30,121,1,1,0
2024-05-01,Panchagarh,64.0,21:00:00,130.0,19:00:00,107.0,06:00:00,2024,5,1,122,2,1,0
2024-05-02,Panchagarh,63.0,19:30:00,127.0,18:00:00,109.0,11:00:00,2024,5,2,123,3,1,0
2024-05-03,Panchagarh,56.0,19:00:00,131.0,15:00:00,112.0,07:00:00,2024,5,3,124,4,1,1
2024-05-04,Panchagarh,56.0,19:00:00,131.0,15:00:00,112.0,07:00:00,2024,5,4,125,5,1,1
2024-05-06,Panchagarh,49.0,19:00:00,138.0,17:00:00,114.0,07:00:00,2024,5,6,127,0,1,0
2024-05-07,Panchagarh,47.0,19:00:00,133.0,10:00:00,119.0,07:00:00,2024,5,7,128,1,1,0
2024-05-08,Panchagarh,46.0,19:00:00,134.0,04:00:00,121.0,07:00:00,2024,5,8,129,2,1,0
2024-05-09,Panchagarh,46.0,19:00:00,134.0,04:00:00,121.0,07:00:00,2024,5,9,130,3,1,0
2024-05-10,Panchagarh,41.0,09:00:00,136.0,17:00:00,121.0,08:00:00,2024,5,10,131,4,1,1
2024-05-11,Panchagarh,47.0,19:00:00,134.0,08:00:00,123.0,11:00:00,2024,5,11,132,5,1,1
2024-05-12,Panchagarh,59.0,20:00:00,131.0,00:00:00,117.0,07:00:00,2024,5,12,133,6,1,0
2024-05-12,Panchagarh,59.0,20:00:00,131.0,00:00:00,117.0,07:00:00,2024,5,12,133,6,1,0
2024-05-13,Panchagarh,48.0,19:30:00,137.0,23:00:00,122.0,02:00:00,2024,5,13,134,0,1,0
2024-05-14,Panchagarh,59.0,19:00:00,134.0,00:00:00,115.0,07:00:00,2024,5,14,135,1,1,0
2024-05-15,Panchagarh,59.0,19:00:00,134.0,15:00:00,116.0,19:00:00,2024,5,15,136,2,1,0
2024-05-16,Panchagarh,58.0,19:30:00,139.0,04:00:00,117.0,07:00:00,2024,5,16,137,3,1,0
2024-05-17,Panchagarh,49.0,00:00:00,133.0,15:00:00,121.0,07:00:00,2024,5,17,138,4,1,1
2024-05-18,Panchagarh,57.0,19:00:00,133.0,05:00:00,114.0,19:00:00,2024,5,18,139,5,1,1
2024-05-19,Panchagarh,54.0,02:00:00,134.0,23:00:00,121.0,07:00:00,2024,5,19,140,6,1,0
2024-05-20,Panchagarh,60.0,21:00:00,135.0,00:00:00,119.0,13:00:00,2024,5,20,141,0,1,0
2024-05-21,Panchagarh,52.0,19:30:00,135.0,05:00:00,118.0,13:00:00,2024,5,21,142,1,1,0
2024-05-22,Panchagarh,58.0,19:30:00,137.0,02:00:00,121.0,10:00:00,2024,5,22,143,2,1,0
2024-05-23,Panchagarh,51.0,00:00:00,133.0,10:00:00,117.0,13:00:00,2024,5,23,144,3,1,0
2024-05-24,Panchagarh,54.0,22:00:00,136.0,10:00:00,110.0,19:00:00,2024,5,24,145,4,1,1
2024-05-25,Panchagarh,55.0,01:00:00,128.0,18:00:00,112.0,13:00:00,2024,5,25,146,5,1,1
2024-05-26,Panchagarh,63.0,22:00:00,135.0,18:00:00,112.0,03:00:00,2024,5,26,147,6,1,0
2024-05-27,Panchagarh,64.0,20:00:00,131.0,01:00:00,114.0,19:30:00,2024,5,27,148,0,1,0
2024-05-30,Panchagarh,57.0,19:00:00,133.0,16:00:00,117.0,19:00:00,2024,5,30,151,3,1,0
2024-05-31,Panchagarh,50.0,00:00:00,141.0,02:00:00,123.0,14:00:00,2024,5,31,152,4,1,1
2024-06-01,Panchagarh,60.0,19:30:00,138.0,05:00:00,115.0,12:00:00,2024,6,1,153,5,0,1
2024-06-02,Panchagarh,51.0,00:00:00,138.0,21:00:00,123.0,13:00:00,2024,6,2,154,6,0,0
2024-06-03,Panchagarh,56.0,23:00:00,134.0,02:00:00,118.0,12:00:00,2024,6,3,155,0,0,0
2024-06-04,Panchagarh,53.0,00:00:00,138.0,21:00:00,113.0,19:00:00,2024,6,4,156,1,0,0
2024-06-05,Panchagarh,57.0,19:00:00,137.0,02:00:00,118.0,21:00:00,2024,6,5,157,2,0,0
2024-06-06,Panchagarh,57.0,19:00:00,131.0,16:00:00,113.0,21:00:00,2024,6,6,158,3,0,0
2024-06-07,Panchagarh,60.0,20:00:00,137.0,00:00:00,115.0,19:30:00,2024,6,7,159,4,0,1
2024-06-08,Panchagarh,62.0,20:00:00,137.0,13:00:00,110.0,19:00:00,2024,6,8,160,5,0,1
2024-06-09,Panchagarh,60.0,00:00:00,133.0,04:00:00,117.0,00:00:00,2024,6,9,161,6,0,0
2024-06-10,Panchagarh,57.0,00:00:00,131.0,10:00:00,119.0,19:30:00,2024,6,10,162,0,0,0
2024-06-11,Panchagarh,61.0,20:00:00,132.0,02:00:00,116.0,19:30:00,2024,6,11,163,1,0,0
2024-06-12,Panchagarh,62.0,21:00:00,131.0,09:00:00,115.0,08:00:00,2024,6,12,164,2,0,0
2024-06-13,Panchagarh,,,137.0,04:00:00,123.0,08:00:00,2024,6,13,165,3,0,0
2024-06-14,Panchagarh,,,138.0,05:00:00,114.0,19:30:00,2024,6,14,166,4,0,1
2024-06-15,Panchagarh,,,140.0,06:00:00,115.0,19:30:00,2024,6,15,167,5,0,1
2024-06-16,Panchagarh,,,133.0,06:00:00,114.0,11:00:00,2024,6,16,168,6,0,0
2024-06-17,Panchagarh,,,132.0,06:00:00,114.0,13:00:00,2024,6,17,169,0,0,0
2024-06-18,Panchagarh,,,135.0,11:00:00,120.0,19:30:00,2024,6,18,170,1,0,0
2024-06-19,Panchagarh,,,137.0,03:00:00,121.0,15:00:00,2024,6,19,171,2,0,0
2024-06-20,Panchagarh,,,135.0,01:00:00,119.0,12:00:00,2024,6,20,172,3,0,0
2024-06-21,Panchagarh,,,135.0,05:00:00,114.0,19:00:00,2024,6,21,173,4,0,1
2024-06-22,Panchagarh,,,126.0,14:00:00,114.0,22:00:00,2024,6,22,174,5,0,1
2024-06-23,Panchagarh,,,132.0,06:00:00,115.0,01:00:00,2024,6,23,175,6,0,0
2024-06-24,Panchagarh,,,131.0,14:00:00,115.0,21:00:00,2024,6,24,176,0,0,0
2024-06-25,Panchagarh,,,137.0,12:00:00,110.0,08:00:00,2024,6,25,177,1,0,0
2024-06-26,Panchagarh,,,137.0,05:00:00,127.0,00:00:00,2024,6,26,178,2,0,0
2024-06-27,Panchagarh,,,139.0,02:00:00,122.0,19:00:00,2024,6,27,179,3,0,0
2024-06-29,Panchagarh,,,131.0,09:00:00,108.0,23:00:00,2024,6,29,181,5,0,1
2024-06-30,Panchagarh,,,131.0,09:00:00,108.0,23:00:00,2024,6,30,182,6,0,0
2024-07-01,Panchagarh,,,133.0,06:00:00,116.0,21:00:00,2024,7,1,183,0,0,0
2024-07-02,Panchagarh,,,137.0,18:30:00,115.0,00:00:00,2024,7,2,184,1,0,0
2024-07-04,Panchagarh,,,132.0,13:00:00,122.0,00:00:00,2024,7,4,186,3,0,0
2024-07-05,Panchagarh,,,130.0,02:00:00,116.0,11:00:00,2024,7,5,187,4,0,1
2024-07-06,Panchagarh,,,134.0,11:00:00,119.0,14:00:00,2024,7,6,188,5,0,1
2024-07-07,Panchagarh,,,132.0,18:30:00,116.0,08:00:00,2024,7,7,189,6,0,0
2024-07-08,Panchagarh,,,128.0,00:00:00,111.0,23:00:00,2024,7,8,190,0,0,0
2024-07-09,Panchagarh,,,132.0,19:00:00,112.0,03:00:00,2024,7,9,191,1,0,0
2024-07-10,Panchagarh,,,130.0,18:30:00,116.0,22:00:00,2024,7,10,192,2,0,0
2024-07-11,Panchagarh,,,132.0,20:00:00,117.0,02:00:00,2024,7,11,193,3,0,0
2024-07-12,Panchagarh,,,130.0,16:00:00,111.0,00:00:00,2024,7,12,194,4,0,1
2024-07-14,Panchagarh,,,134.0,20:00:00,115.0,13:00:00,2024,7,14,196,6,0,0
2024-07-15,Panchagarh,,,132.0,18:30:00,119.0,08:00:00,2024,7,15,197,0,0,0
2024-07-16,Panchagarh,,,132.0,18:00:00,110.0,02:00:00,2024,7,16,198,1,0,0
2024-07-17,Panchagarh,,,130.0,15:00:00,117.0,01:00:00,2024,7,17,199,2,0,0
2024-07-18,Panchagarh,,,133.0,19:00:00,113.0,01:00:00,2024,7,18,200,3,0,0
2024-07-19,Panchagarh,,,133.0,19:00:00,113.0,01:00:00,2024,7,19,201,4,0,1
2024-07-20,Panchagarh,58.0,22:00:00,131.0,18:30:00,114.0,00:00:00,2024,7,20,202,5,0,1
2024-07-21,Panchagarh,,,133.0,19:00:00,113.0,01:00:00,2024,7,21,203,6,0,0
2024-07-22,Panchagarh,,,133.0,19:00:00,113.0,01:00:00,2024,7,22,204,0,0,0
2024-07-23,Panchagarh,,,133.0,19:00:00,113.0,01:00:00,2024,7,23,205,1,0,0
2024-07-24,Panchagarh,61.0,20:00:00,130.0,18:30:00,115.0,00:00:00,2024,7,24,206,2,0,0
2024-07-25,Panchagarh,,,129.0,18:30:00,113.0,19:30:00,2024,7,25,207,3,0,0
2024-07-26,Panchagarh,,,129.0,17:00:00,111.0,01:00:00,2024,7,26,208,4,0,1
2024-07-27,Panchagarh,,,129.0,18:30:00,113.0,10:00:00,2024,7,27,209,5,0,1
2024-07-28,Panchagarh,,,128.0,23:00:00,111.0,12:00:00,2024,7,28,210,6,0,0
2024-07-29,Panchagarh,,,127.0,19:30:00,111.0,08:00:00,2024,7,29,211,0,0,0
2024-07-30,Panchagarh,,,130.0,14:00:00,109.0,07:00:00,2024,7,30,212,1,0,0
2024-07-31,Panchagarh,,,129.0,15:00:00,111.0,07:00:00,2024,7,31,213,2,0,0
2024-08-01,Panchagarh,,,133.0,19:00:00,105.0,07:00:00,2024,8,1,214,3,0,0
2024-08-02,Panchagarh,,,134.0,15:00:00,112.0,03:00:00,2024,8,2,215,4,0,1
2024-08-03,Panchagarh,,,133.0,15:00:00,117.0,08:00:00,2024,8,3,216,5,0,1
2024-08-04,Panchagarh,,,138.0,18:30:00,121.0,01:00:00,2024,8,4,217,6,0,0
2024-08-05,Panchagarh,,,131.0,01:00:00,116.0,10:00:00,2024,8,5,218,0,0,0
2024-08-06,Panchagarh,,,133.0,18:00:00,113.0,00:00:00,2024,8,6,219,1,0,0
2024-08-07,Panchagarh,,,131.0,18:30:00,119.0,02:00:00,2024,8,7,220,2,0,0
2024-08-09,Panchagarh,,,136.0,18:30:00,115.0,02:00:00,2024,8,9,222,4,0,1
2024-08-10,Panchagarh,,,130.0,18:30:00,118.0,10:00:00,2024,8,10,223,5,0,1
2024-08-11,Panchagarh,,,135.0,18:30:00,118.0,08:00:00,2024,8,11,224,6,0,0
2024-08-12,Panchagarh,,,133.0,03:00:00,118.0,17:00:00,2024,8,12,225,0,0,0
2024-08-13,Panchagarh,,,130.0,06:00:00,120.0,19:00:00,2024,8,13,226,1,0,0
2024-08-14,Panchagarh,,,141.0,17:00:00,116.0,03:00:00,2024,8,14,227,2,0,0
2024-08-15,Panchagarh,,,135.0,19:30:00,114.0,00:00:00,2024,8,15,228,3,0,0
2024-08-16,Panchagarh,,,134.0,18:00:00,113.0,08:00:00,2024,8,16,229,4,0,1
2024-08-17,Panchagarh,,,135.0,01:00:00,111.0,19:00:00,2024,8,17,230,5,0,1
2024-08-18,Panchagarh,,,133.0,20:00:00,111.0,15:00:00,2024,8,18,231,6,0,0
2024-08-19,Panchagarh,,,132.0,18:00:00,113.0,19:00:00,2024,8,19,232,0,0,0
2024-08-20,Panchagarh,,,135.0,18:30:00,110.0,02:00:00,2024,8,20,233,1,0,0
2024-08-21,Panchagarh,,,135.0,16:00:00,113.0,07:00:00,2024,8,21,234,2,0,0
2024-08-22,Panchagarh,,,138.0,03:00:00,111.0,19:30:00,2024,8,22,235,3,0,0
2024-08-23,Panchagarh,,,129.0,18:30:00,112.0,07:00:00,2024,8,23,236,4,0,1
2024-08-24,Panchagarh,,,138.0,18:00:00,110.0,21:00:00,2024,8,24,237,5,0,1
2024-08-25,Panchagarh,,,131.0,18:30:00,117.0,00:00:00,2024,8,25,238,6,0,0
2024-08-26,Panchagarh,,,129.0,13:00:00,118.0,22:00:00,2024,8,26,239,0,0,0
2024-08-27,Panchagarh,,,132.0,14:00:00,116.0,19:30:00,2024,8,27,240,1,0,0
2024-08-28,Panchagarh,,,133.0,18:00:00,108.0,05:00:00,2024,8,28,241,2,0,0
2024-08-30,Panchagarh,,,131.0,18:00:00,116.0,09:00:00,2024,8,30,243,4,0,1
2024-08-31,Panchagarh,,,131.0,19:00:00,119.0,16:00:00,2024,8,31,244,5,0,1
2024-09-01,Panchagarh,,,135.0,01:00:00,115.0,21:00:00,2024,9,1,245,6,0,0
2024-09-02,Panchagarh,,,135.0,06:00:00,120.0,22:00:00,2024,9,2,246,0,0,0
2024-09-03,Panchagarh,,,132.0,13:00:00,121.0,10:00:00,2024,9,3,247,1,0,0
2024-09-04,Panchagarh,,,136.0,17:00:00,121.0,03:00:00,2024,9,4,248,2,0,0
2024-09-05,Panchagarh,,,133.0,18:30:00,116.0,08:00:00,2024,9,5,249,3,0,0
2024-09-06,Panchagarh,,,142.0,17:00:00,125.0,12:00:00,2024,9,6,250,4,0,1
2024-09-07,Panchagarh,,,135.0,03:00:00,114.0,10:00:00,2024,9,7,251,5,0,1
2024-09-08,Panchagarh,,,140.0,17:00:00,123.0,18:30:00,2024,9,8,252,6,0,0
2024-09-09,Panchagarh,,,139.0,12:00:00,123.0,07:00:00,2024,9,9,253,0,0,0
2024-09-10,Panchagarh,,,141.0,23:00:00,122.0,04:00:00,2024,9,10,254,1,0,0
2024-09-11,Panchagarh,,,137.0,01:00:00,120.0,04:00:00,2024,9,11,255,2,0,0
2024-09-12,Panchagarh,,,136.0,18:00:00,113.0,20:00:00,2024,9,12,256,3,0,0
2024-09-13,Panchagarh,,,134.0,09:00:00,115.0,18:30:00,2024,9,13,257,4,0,1
2024-09-14,Panchagarh,,,133.0,23:00:00,118.0,09:00:00,2024,9,14,258,5,0,1
2024-09-15,Panchagarh,,,135.0,21:00:00,121.0,05:00:00,2024,9,15,259,6,0,0
2024-09-17,Panchagarh,,,133.0,20:00:00,121.0,02:00:00,2024,9,17,261,1,0,0
2024-09-18,Panchagarh,,,138.0,17:00:00,119.0,18:30:00,2024,9,18,262,2,0,0
2024-09-19,Panchagarh,,,138.0,17:00:00,122.0,13:00:00,2024,9,19,263,3,0,0
2024-09-20,Panchagarh,,,138.0,17:00:00,121.0,21:00:00,2024,9,20,264,4,0,1
2024-09-21,Panchagarh,,,134.0,06:00:00,116.0,19:00:00,2024,9,21,265,5,0,1
2024-09-22,Panchagarh,,,133.0,07:00:00,113.0,21:00:00,2024,9,22,266,6,0,0
2024-09-23,Panchagarh,,,138.0,14:00:00,121.0,01:00:00,2024,9,23,267,0,0,0
2024-09-24,Panchagarh,,,139.0,18:30:00,118.0,05:00:00,2024,9,24,268,1,0,0
2024-09-25,Panchagarh,,,136.0,17:00:00,113.0,04:00:00,2024,9,25,269,2,0,0
2024-09-26,Panchagarh,,,137.0,19:30:00,119.0,12:00:00,2024,9,26,270,3,0,0
2024-09-27,Panchagarh,,,137.0,18:30:00,125.0,02:00:00,2024,9,27,271,4,0,1
2024-09-28,Panchagarh,,,139.0,06:00:00,128.0,13:00:00,2024,9,28,272,5,0,1
2024-09-29,Panchagarh,,,137.0,19:30:00,126.0,13:00:00,2024,9,29,273,6,0,0
2024-09-30,Panchagarh,,,139.0,18:30:00,119.0,07:00:00,2024,9,30,274,0,0,0
2024-10-01,Panchagarh,,,134.0,00:00:00,116.0,18:00:00,2024,10,1,275,1,0,0
2024-10-02,Panchagarh,54.0,00:00:00,132.0,17:00:00,121.0,22:00:00,2024,10,2,276,2,0,0
2024-10-03,Panchagarh,,,132.0,09:00:00,115.0,23:00:00,2024,10,3,277,3,0,0
2024-10-04,Panchagarh,,,137.0,20:00:00,110.0,01:00:00,2024,10,4,278,4,0,1
2024-10-05,Panchagarh,,,133.0,01:00:00,125.0,02:00:00,2024,10,5,279,5,0,1
2024-10-06,Panchagarh,,,140.0,21:00:00,124.0,00:00:00,2024,10,6,280,6,0,0
2024-10-07,Panchagarh,,,140.0,20:00:00,117.0,08:00:00,2024,10,7,281,0,0,0
2024-10-08,Panchagarh,,,137.0,00:00:00,123.0,12:00:00,2024,10,8,282,1,0,0
2024-10-09,Panchagarh,,,134.0,17:00:00,118.0,14:00:00,2024,10,9,283,2,0,0
2024-10-10,Panchagarh,,,137.0,00:00:00,120.0,12:00:00,2024,10,10,284,3,0,0
2024-10-11,Panchagarh,,,136.0,00:00:00,116.0,11:00:00,2024,10,11,285,4,0,1
2024-10-12,Panchagarh,,,136.0,23:00:00,123.0,12:00:00,2024,10,12,286,5,0,1
2024-10-13,Panchagarh,,,137.0,23:00:00,122.0,12:00:00,2024,10,13,287,6,0,0
2024-10-13,Panchagarh,,,138.0,02:00:00,122.0,11:00:00,2024,10,13,287,6,0,0
2024-10-14,Panchagarh,,,138.0,00:00:00,125.0,01:00:00,2024,10,14,288,0,0,0
2024-10-15,Panchagarh,,,139.0,21:00:00,126.0,13:00:00,2024,10,15,289,1,0,0
2024-10-16,Panchagarh,,,140.0,20:00:00,127.0,08:00:00,2024,10,16,290,2,0,0
2024-10-17,Panchagarh,,,134.0,00:00:00,119.0,14:00:00,2024,10,17,291,3,0,0
2024-10-18,Panchagarh,,,132.0,17:00:00,115.0,18:30:00,2024,10,18,292,4,0,1
2024-10-19,Panchagarh,,,131.0,00:00:00,120.0,13:00:00,2024,10,19,293,5,0,1
2024-10-20,Panchagarh,,,131.0,21:00:00,119.0,11:00:00,2024,10,20,294,6,0,0
2024-10-21,Panchagarh,,,135.0,21:00:00,118.0,13:00:00,2024,10,21,295,0,0,0
2024-10-22,Panchagarh,,,137.0,22:00:00,118.0,12:00:00,2024,10,22,296,1,0,0
2024-10-23,Panchagarh,,,134.0,21:00:00,120.0,11:00:00,2024,10,23,297,2,0,0
2024-10-24,Panchagarh,,,135.0,00:00:00,120.0,10:00:00,2024,10,24,298,3,0,0
2024-10-25,Panchagarh,,,131.0,18:30:00,121.0,08:00:00,2024,10,25,299,4,0,1
2024-10-26,Panchagarh,,,136.0,06:00:00,128.0,13:00:00,2024,10,26,300,5,0,1
2024-10-27,Panchagarh,,,138.0,19:30:00,124.0,12:00:00,2024,10,27,301,6,0,0
2024-10-28,Panchagarh,,,136.0,00:00:00,117.0,13:00:00,2024,10,28,302,0,0,0
2024-10-29,Panchagarh,,,137.0,01:00:00,121.0,11:00:00,2024,10,29,303,1,0,0
2024-10-30,Panchagarh,,,137.0,02:00:00,117.0,11:00:00,2024,10,30,304,2,0,0
2024-10-31,Panchagarh,,,137.0,05:00:00,124.0,12:00:00,2024,10,31,305,3,0,0
2024-11-01,Panchagarh,,,136.0,00:00:00,124.0,11:00:00,2024,11,1,306,4,0,1
2024-11-02,Panchagarh,,,136.0,04:00:00,121.0,17:00:00,2024,11,2,307,5,0,1
2024-11-03,Panchagarh,,,135.0,22:00:00,123.0,07:00:00,2024,11,3,308,6,0,0
2024-11-04,Panchagarh,,,135.0,00:00:00,123.0,07:00:00,2024,11,4,309,0,0,0
2024-11-05,Panchagarh,,,135.0,19:00:00,124.0,12:00:00,2024,11,5,310,1,0,0
2024-11-06,Panchagarh,,,132.0,20:00:00,122.0,07:00:00,2024,11,6,311,2,0,0
2024-11-07,Panchagarh,,,133.0,18:30:00,118.0,12:00:00,2024,11,7,312,3,0,0
2024-11-08,Panchagarh,,,137.0,14:00:00,127.0,07:00:00,2024,11,8,313,4,0,1
2024-11-09,Panchagarh,,,134.0,00:00:00,122.0,13:00:00,2024,11,9,314,5,0,1
2024-11-10,Panchagarh,,,135.0,19:00:00,121.0,08:00:00,2024,11,10,315,6,0,0
2024-11-11,Panchagarh,,,138.0,22:00:00,129.0,04:00:00,2024,11,11,316,0,0,0
2024-11-12,Panchagarh,,,139.0,03:00:00,125.0,07:00:00,2024,11,12,317,1,0,0
2024-11-14,Panchagarh,,,137.0,19:00:00,121.0,11:00:00,2024,11,14,319,3,0,0
